id,score
492,0.87941957
493,0.043551125
494,0.1441273
495,0.033228286
496,0.87530357
497,0.11380601
498,0.14019926
499,0.132598
500,0.52811867
501,0.040816415
502,0.06593085
503,0.99871826
504,0.0015639487
505,0.69710183
506,0.34999964
507,0.9866143
508,0.008567119
509,0.028810097
510,0.0027180444
511,0.0035482005
512,0.7926896
513,0.3391871
514,0.087237954
515,0.048690166
516,0.036976222
517,0.22504045
518,0.96952426
519,0.12924072
520,0.775314
521,0.28154385
522,0.0059365653
523,0.018525945
524,0.6515278
525,0.041242007
526,0.5275432
527,0.0035835227
528,0.07145817
529,0.9986487
530,0.13102494
531,0.94907296
532,0.91165835
533,0.008606515
534,0.9291032
535,0.04041311
536,0.024796724
537,0.96762955
538,0.5963972
539,0.013385638
540,0.017460955
541,0.762216
542,0.011957802
543,0.054658808
544,0.02948518
545,0.22613582
546,0.020083662
547,0.10049853
548,0.9794254
549,0.15826134
550,0.3264579
551,0.99873084
552,0.99892634
553,0.65370566
554,0.9991509
555,0.010550479
556,0.012770635
557,0.016937273
558,0.6123382
559,0.999161
560,0.3656609
561,0.042040568
562,0.9983967
563,0.7720438
564,0.03039969
565,0.016117455
566,0.8973303
567,0.06845675
568,0.1598512
569,0.058726124
570,0.7918425
571,0.7241642
572,0.16123112
573,0.2615777
574,0.033234123
575,0.9982784
576,0.3266929
577,0.034381654
578,0.25962695
579,0.98438036
580,0.006967991
581,0.0033744548
582,0.004113739
583,0.19559841
584,0.0038820067
585,0.88678694
586,0.5486741
587,0.9981324
588,0.42231396
589,0.7886734
590,0.9990544
591,0.18329948
592,0.99883825
593,0.029698212
594,0.96756995
595,0.005379019
596,0.001954449
597,0.2148768
598,0.0015919313
599,0.31635106
600,0.61630297
601,0.88387364
602,0.4254331
603,0.9302746
604,0.30801094
605,0.031246264
606,0.47152114
607,0.15254284
608,0.0041162637
609,0.05236511
610,0.017231219
611,0.6509459
612,0.1485337
613,0.022550242
614,0.1650554
615,0.7865451
616,0.03448
617,0.8135894
618,0.07036161
619,0.002556468
620,0.7799705
621,0.30651116
622,0.75417286
623,0.00683556
624,0.033728667
625,0.024063243
626,0.009332536
627,0.9866143
628,0.9991498
629,0.045999594
630,0.9991335
631,0.10822832
632,0.9986708
633,0.08861592
634,0.82894474
635,0.38129142
636,0.009415155
637,0.017874368
638,0.0069119115
639,0.15992554
640,0.9990544
641,0.0036156815
642,0.029863052
643,0.99911076
644,0.9546864
645,0.3609493
646,0.070415005
647,0.81417423
648,0.03873656
649,0.010226005
650,0.008446789
651,0.019651536
652,0.9302746
653,0.0023648073
654,0.293214
655,0.99909055
656,0.73117787
657,0.003470857
658,0.0350701
659,0.7248486
660,0.6831599
661,0.076998934
662,0.99904996
663,0.011041835
664,0.016809745
665,0.9991447
666,0.02367834
667,0.010337715
668,0.010629685
669,0.9990109
670,0.017753553
671,0.34260952
672,0.24231897
673,0.99851483
674,0.9985043
675,0.18444793
676,0.0027046094
677,0.7331223
678,0.105476156
679,0.0068636443
680,0.99906176
681,0.77766085
682,0.99878865
683,0.9490479
684,0.0041880845
685,0.9988103
686,0.007943516
687,0.73078537
688,0.99912995
689,0.84620154
690,0.009586041
691,0.9987332
692,0.003288627
693,0.8699051
694,0.9985464
695,0.62888604
696,0.16747144
697,0.9990496
698,0.44153523
699,0.043295212
700,0.99884737
701,0.9730824
702,0.055265907
703,0.30503058
704,0.049017895
705,0.87814605
706,0.008600426
707,0.99912184
708,0.005458628
709,0.05312461
710,0.9982692
711,0.008139532
712,0.078290224
713,0.7730226
714,0.5816557
715,0.32819623
716,0.11121156
717,0.9983011
718,0.010599228
719,0.9990258
720,0.84455115
721,0.04371926
722,0.9297099
723,0.9975327
724,0.9986993
725,0.99849355
726,0.10401073
727,0.9106411
728,0.0068279887
729,0.11070911
730,0.0012314375
731,0.1438379
732,0.99874806
733,0.83550584
734,0.36892644
735,0.06233954
736,0.750564
737,0.050007805
738,0.9985764
739,0.55956763
740,0.25592706
741,0.03758291
742,0.17296936
743,0.13551731
744,0.010402
745,0.3334395
746,0.0030213157
747,0.47763395
748,0.0025886428
749,0.51645774
750,0.05176311
751,0.071763374
752,0.9095221
753,0.20325994
754,0.9957222
755,0.66045445
756,0.0019731647
757,0.0016386316
758,0.07755091
759,0.7550006
760,0.463472
761,0.057919703
762,0.005519085
763,0.069364496
764,0.1992608
765,0.006394565
766,0.047746558
767,0.051331855
768,0.0032667303
769,0.9989248
770,0.0113898255
771,0.0367014
772,0.99574643
773,0.8091622
774,0.97493243
775,0.31350172
776,0.06103253
777,0.08950303
778,0.0049379244
779,0.996956
780,0.15000366
781,0.011434859
782,0.005465738
783,0.3385006
784,0.0100987535
785,0.9978719
786,0.21859154
787,0.8063335
788,0.0048673227
789,0.0056724246
790,0.68136585
791,0.07210122
792,0.025634564
793,0.009606816
794,0.0046338732
795,0.46365646
796,0.99829966
797,0.110109136
798,0.33992368
799,0.04394089
800,0.99868876
801,0.007592535
802,0.03893577
803,0.0025234206
804,0.044282597
805,0.5282996
806,0.0015133836
807,0.011677887
808,0.0023116341
809,0.068697296
810,0.9990777
811,0.99849224
812,0.80502445
813,0.27538714
814,0.9975327
815,0.8861077
816,0.021644956
817,0.33046758
818,0.9739677
819,0.11701126
820,0.0111306645
821,0.8317308
822,0.0029822164
823,0.010010966
824,0.7822926
825,0.3381455
826,0.88307846
827,0.016589584
828,0.99903154
829,0.0015626343
830,0.21539983
831,0.006575042
832,0.622898
833,0.26933601
834,0.011691219
835,0.32233715
836,0.0054263026
837,0.002700222
838,0.99917394
839,0.19896436
840,0.7634776
841,0.13861696
842,0.01642881
843,0.072036415
844,0.9986325
845,0.33096305
846,0.007819906
847,0.0059259827
848,0.11263735
849,0.77728456
850,0.0026828465
851,0.013110778
852,0.6264205
853,0.8883948
854,0.9986683
855,0.16845296
856,0.28768152
857,0.18039282
858,0.99903655
859,0.972644
860,0.004286209
861,0.0016224463
862,0.9984114
863,0.0124896765
864,0.12892655
865,0.81942046
866,0.008732084
867,0.9992176
868,0.18010026
869,0.99883515
870,0.0073583163
871,0.99892753
872,0.0050290436
873,0.011137469
874,0.11187732
875,0.0028407113
876,0.9975751
877,0.0023325146
878,0.0816359
879,0.11403956
880,0.008137819
881,0.0023534389
882,0.24359503
883,0.006389129
884,0.009944617
885,0.0075541693
886,0.0035147402
887,0.008376365
888,0.018020619
889,0.74752426
890,0.82791257
891,0.054984238
892,0.8377635
893,0.76859534
894,0.25100332
895,0.0026238381
896,0.03132186
897,0.1212375
898,0.4256484
899,0.025997376
900,0.9473699
901,0.032591105
902,0.14123598
903,0.99880767
904,0.023824137
905,0.010547781
906,0.35557985
907,0.04923121
908,0.035933286
909,0.7373939
910,0.0045244847
911,0.0061137145
912,0.56376153
913,0.30933762
914,0.011946428
915,0.9988838
916,0.4373756
917,0.04030228
918,0.15911509
919,0.021158393
920,0.9663461
921,0.96394736
922,0.05086376
923,0.21102779
924,0.5888285
925,0.48615724
926,0.009974624
927,0.9590411
928,0.259829
929,0.28186285
930,0.0030998504
931,0.27538148
932,0.11687465
933,0.0053544287
934,0.0045397505
935,0.95564926
936,0.033480544
937,0.2771394
938,0.9988016
939,0.59268856
940,0.99865496
941,0.03237028
942,0.012259734
943,0.9134372
944,0.077885434
945,0.10584253
946,0.039818663
947,0.009413083
948,0.43509072
949,0.81770664
950,0.82310486
951,0.17252758
952,0.9990533
953,0.5835508
954,0.028742047
955,0.016969664
956,0.046566464
957,0.39612907
958,0.13708012
959,0.012678116
960,0.9370568
961,0.053901974
962,0.0042416495
963,0.82978207
964,0.08070012
965,0.23206306
966,0.002355203
967,0.7236254
968,0.028965337
969,0.9991456
970,0.6831223
971,0.733732
972,0.17185928
973,0.08656923
974,0.004873116
975,0.008670943
976,0.981556
977,0.9981171
978,0.95960194
979,0.8179842
980,0.9989711
981,0.06347026
982,0.22388607
983,0.6690442
984,0.18997437
985,0.016116789
986,0.99877185
987,0.67864454
988,0.70364594
989,0.0035847297
990,0.9987079
991,0.91679525
992,0.45919713
993,0.005329219
994,0.015747735
995,0.9988385
996,0.97334224
997,0.0037255562
998,0.99788684
999,0.3132535
1000,0.9990922
1001,0.43703222
1002,0.85564834
1003,0.0030432497
1004,0.58077955
1005,0.0045184474
1006,0.09015448
1007,0.16567403
1008,0.0062390063
1009,0.009471409
1010,0.10884027
1011,0.0019766337
1012,0.5593798
1013,0.013571773
1014,0.8185076
1015,0.752813
1016,0.002711788
1017,0.6855229
1018,0.80295753
1019,0.005490214
1020,0.19855885
1021,0.13474393
1022,0.4622094
1023,0.4513007
1024,0.31120348
1025,0.5626018
1026,0.8724056
1027,0.2856289
1028,0.0061815144
1029,0.5584533
1030,0.9975327
1031,0.04247862
1032,0.1692289
1033,0.16688809
1034,0.999041
1035,0.97991747
1036,0.94422346
1037,0.029523307
1038,0.0056210835
1039,0.031078326
1040,0.7336899
1041,0.016581977
1042,0.0059674517
1043,0.99731135
1044,0.013159188
1045,0.19422153
1046,0.81928086
1047,0.0018326133
1048,0.24629472
1049,0.017786661
1050,0.059858475
1051,0.74883395
1052,0.017194854
1053,0.0055351807
1054,0.47158065
1055,0.18034834
1056,0.70152533
1057,0.8972003
1058,0.9990188
1059,0.18479669
1060,0.11080829
1061,0.99888843
1062,0.009213857
1063,0.11011211
1064,0.033907514
1065,0.99910635
1066,0.99877614
1067,0.0037606338
1068,0.087587215
1069,0.9317574
1070,0.0053320765
1071,0.94128495
1072,0.99885213
1073,0.99908996
1074,0.16597956
1075,0.3690294
1076,0.0031755026
1077,0.8022564
1078,0.9002137
1079,0.0127141755
1080,0.14412871
1081,0.00792265
1082,0.08723381
1083,0.014963707
1084,0.32695433
1085,0.2091235
1086,0.0068376646
1087,0.012755272
1088,0.022011772
1089,0.09662056
1090,0.009993486
1091,0.0018637007
1092,0.998816
1093,0.002307933
1094,0.005146486
1095,0.4632972
1096,0.75174814
1097,0.9590333
1098,0.99917054
1099,0.019039541
1100,0.0386054
1101,0.27325258
1102,0.9093845
1103,0.00088396424
1104,0.0029759097
1105,0.014180129
1106,0.39131868
1107,0.5463714
1108,0.9985989
1109,0.019939277
1110,0.0069453637
1111,0.76425135
1112,0.0044542775
1113,0.013980337
1114,0.11449473
1115,0.23607878
1116,0.007922145
1117,0.8240928
1118,0.91393995
1119,0.8023979
1120,0.0026713745
1121,0.004343778
1122,0.008481594
1123,0.43215504
1124,0.024654849
1125,0.0031303924
1126,0.035195023
1127,0.52106565
1128,0.6368527
1129,0.1389746
1130,0.99908626
1131,0.73697644
1132,0.55814666
1133,0.9989404
1134,0.45863855
1135,0.004330725
1136,0.9603781
1137,0.99890363
1138,0.04728127
1139,0.0318405
1140,0.11080829
1141,0.21291329
1142,0.3356344
1143,0.2116857
1144,0.19950432
1145,0.00769307
1146,0.6438552
1147,0.41522944
1148,0.9987558
1149,0.073772706
1150,0.012067023
1151,0.0069745104
1152,0.6877616
1153,0.0048647528
1154,0.9611432
1155,0.14532098
1156,0.0062034936
1157,0.8522113
1158,0.012843454
1159,0.29341677
1160,0.104082435
1161,0.024311373
1162,0.67795527
1163,0.008137819
1164,0.026635317
1165,0.15558423
1166,0.9590333
1167,0.0073429346
1168,0.997186
1169,0.0076605477
1170,0.8827905
1171,0.31093332
1172,0.99914944
1173,0.08465004
1174,0.019711617
1175,0.38173375
1176,0.16946216
1177,0.12842368
1178,0.9983399
1179,0.6719875
1180,0.0040561985
1181,0.9985274
1182,0.5052533
1183,0.031162238
1184,0.98438036
1185,0.99872833
1186,0.27309558
1187,0.026662739
1188,0.007818918
1189,0.9985544
1190,0.061809212
1191,0.18903318
1192,0.002003443
1193,0.024657978
1194,0.008330943
1195,0.28752568
1196,0.026914058
1197,0.004959957
1198,0.13935862
1199,0.8153604
1200,0.16663374
1201,0.9619145
1202,0.005072569
1203,0.0129668955
1204,0.9983967
1205,0.99881965
1206,0.99819046
1207,0.33756742
1208,0.21523918
1209,0.0022026845
1210,0.01876877
1211,0.011263886
1212,0.8598839
1213,0.004163527
1214,0.01128095
1215,0.009276464
1216,0.44828814
1217,0.07321356
1218,0.04366029
1219,0.0019731647
1220,0.08859287
1221,0.0051201475
1222,0.020172756
1223,0.11290277
1224,0.6294338
1225,0.9985227
1226,0.004393586
1227,0.0022718625
1228,0.998899
1229,0.0031065678
1230,0.99629325
1231,0.005189819
1232,0.6419926
1233,0.7343202
1234,0.5465952
1235,0.4152059
1236,0.093759164
1237,0.9988789
1238,0.99839884
1239,0.3815031
1240,0.33782935
1241,0.0035556096
1242,0.7216694
1243,0.0026735095
1244,0.99878865
1245,0.10547553
1246,0.99921894
1247,0.9990784
1248,0.67004734
1249,0.002537757
1250,0.011739964
1251,0.0031303924
1252,0.013243606
1253,0.35634494
1254,0.0034997182
1255,0.8809033
1256,0.9957858
1257,0.13903089
1258,0.012974074
1259,0.0024333806
1260,0.5295466
1261,0.015772594
1262,0.0023368807
1263,0.0068600406
1264,0.018275969
1265,0.9982584
1266,0.028735152
1267,0.886283
1268,0.012073545
1269,0.009464845
1270,0.11372489
1271,0.034901448
1272,0.99577373
1273,0.5138505
1274,0.00996087
1275,0.41011685
1276,0.0015626343
1277,0.009893106
1278,0.12142151
1279,0.10215803
1280,0.417888
1281,0.024445584
1282,0.32362306
1283,0.47373492
1284,0.633712
1285,0.07134269
1286,0.02455884
1287,0.0054325364
1288,0.0019675507
1289,0.07227131
1290,0.9990338
1291,0.7418494
1292,0.0035406002
1293,0.2131294
1294,0.022768438
1295,0.86258703
1296,0.023638904
1297,0.024105402
1298,0.0021773942
1299,0.9986325
1300,0.030377872
1301,0.041998446
1302,0.043608494
1303,0.6546521
1304,0.7655626
1305,0.0017875528
1306,0.5931004
1307,0.9983487
1308,0.007670664
1309,0.7767911
1310,0.13965185
1311,0.18983938
1312,0.2650487
1313,0.9497031
1314,0.95701915
1315,0.32831678
1316,0.07440898
1317,0.4695985
1318,0.16696633
1319,0.25381538
1320,0.007286004
1321,0.37388533
1322,0.83847755
1323,0.27749422
1324,0.0029169673
1325,0.02099868
1326,0.49656332
1327,0.01031393
1328,0.5610398
1329,0.004253359
1330,0.52292794
1331,0.9184819
1332,0.002105525
1333,0.014420488
1334,0.05837921
1335,0.9988147
1336,0.9980794
1337,0.05273518
1338,0.9988462
1339,0.086430795
1340,0.28342324
1341,0.031832952
1342,0.10066065
1343,0.30883193
1344,0.21385135
1345,0.0017547713
1346,0.98664224
1347,0.0054931315
1348,0.67318475
1349,0.91857564
1350,0.99849224
1351,0.9258992
1352,0.51711893
1353,0.89381707
1354,0.76791763
1355,0.037892975
1356,0.27132443
1357,0.73353416
1358,0.27772003
1359,0.0111015625
1360,0.0016952107
1361,0.99857056
1362,0.26784924
1363,0.007992598
1364,0.007936905
1365,0.0030704762
1366,0.07444352
1367,0.0044542775
1368,0.91583407
1369,0.07507524
1370,0.07253073
1371,0.0014631051
1372,0.09771912
1373,0.7926312
1374,0.9990777
1375,0.13855739
1376,0.1862477
1377,0.99900025
1378,0.0075073717
1379,0.46118715
1380,0.088186555
1381,0.2311651
1382,0.011241184
1383,0.61045086
1384,0.99907434
1385,0.30613667
1386,0.006021484
1387,0.18052748
1388,0.99866045
1389,0.9816664
1390,0.99878305
1391,0.004455895
1392,0.593532
1393,0.9274348
1394,0.04418716
1395,0.038166974
1396,0.004359794
1397,0.1364282
1398,0.081400126
1399,0.0044324035
1400,0.12464398
1401,0.022806473
1402,0.41473117
1403,0.30449995
1404,0.003919056
1405,0.5075541
1406,0.0038385468
1407,0.036693476
1408,0.00558657
1409,0.1661504
1410,0.0046605747
1411,0.287172
1412,0.99726605
1413,0.8526493
1414,0.002118542
1415,0.91112417
1416,0.8527461
1417,0.9059677
1418,0.99906737
1419,0.17450039
1420,0.9986664
1421,0.0024552622
1422,0.14271383
1423,0.020213192
1424,0.0087156715
1425,0.91482884
1426,0.022924697
1427,0.010955706
1428,0.27928925
1429,0.24947356
1430,0.99882597
1431,0.5254413
1432,0.008004161
1433,0.0037967924
1434,0.9989517
1435,0.9726983
1436,0.08591747
1437,0.0040146783
1438,0.99872345
1439,0.021338504
1440,0.07913163
1441,0.98252124
1442,0.21111004
1443,0.004044761
1444,0.14324595
1445,0.9975751
1446,0.4963706
1447,0.49661323
1448,0.016612003
1449,0.8180475
1450,0.91043746
1451,0.010382238
1452,0.003061836
1453,0.05621738
1454,0.0062064105
1455,0.10720906
1456,0.021626554
1457,0.99917394
1458,0.99858737
1459,0.113958806
1460,0.0065281196
1461,0.46345875
1462,0.99883515
1463,0.043262392
1464,0.0026242437
1465,0.8191207
1466,0.1249669
1467,0.023658149
1468,0.33259332
1469,0.79583585
1470,0.7564441
1471,0.040555403
1472,0.009145272
1473,0.29953954
1474,0.6482847
1475,0.0022438318
1476,0.0038125338
1477,0.99629325
1478,0.19146463
1479,0.020172756
1480,0.90928286
1481,0.041916694
1482,0.82844025
1483,0.010098687
1484,0.07009371
1485,0.004478769
1486,0.0057461206
1487,0.009355197
1488,0.0037780616
1489,0.99901366
1490,0.020878093
1491,0.061720703
1492,0.29646084
1493,0.20778719
1494,0.9220413
1495,0.96442455
1496,0.72547287
1497,0.3534314
1498,0.00411063
1499,0.4784705
1500,0.9988281
1501,0.0026471133
1502,0.017945273
1503,0.8255837
1504,0.014095193
1505,0.0026434197
1506,0.13890743
1507,0.072050974
1508,0.18889831
1509,0.27792197
1510,0.90463275
1511,0.7884492
1512,0.0060951672
1513,0.014004475
1514,0.4830533
1515,0.13602193
1516,0.6702436
1517,0.0041124206
1518,0.31556448
1519,0.039348595
1520,0.059559677
1521,0.19257604
1522,0.12836055
1523,0.021683734
1524,0.055899404
1525,0.45885405
1526,0.17349224
1527,0.9982692
1528,0.6616141
1529,0.9978909
1530,0.67158514
1531,0.004673961
1532,0.6947826
1533,0.016834123
1534,0.9990482
1535,0.6595011
1536,0.07623942
1537,0.051039983
1538,0.11698093
1539,0.00982626
1540,0.0038095778
1541,0.10808435
1542,0.98437023
1543,0.1432122
1544,0.9826566
1545,0.063427575
1546,0.0016725662
1547,0.59778476
1548,0.95977265
1549,0.3136432
1550,0.27855188
1551,0.015649363
1552,0.003847318
1553,0.0026483033
1554,0.07127277
1555,0.9946472
1556,0.16386122
1557,0.9985885
1558,0.62963355
1559,0.9742988
1560,0.6000278
1561,0.0042573577
1562,0.007957439
1563,0.08096921
1564,0.003898911
1565,0.08196531
1566,0.007735081
1567,0.065659486
1568,0.82901657
1569,0.9987205
1570,0.007723371
1571,0.0029548064
1572,0.49692613
1573,0.96305877
1574,0.0020027147
1575,0.9990042
1576,0.81718
1577,0.0026681481
1578,0.27185103
1579,0.96980494
1580,0.038439006
1581,0.11322556
1582,0.0049507124
1583,0.60175914
1584,0.9988391
1585,0.016646298
1586,0.042582456
1587,0.09691906
1588,0.68130714
1589,0.55689096
1590,0.007629524
1591,0.5989753
1592,0.083127156
1593,0.24982446
1594,0.022351429
1595,0.9985258
1596,0.029087747
1597,0.45328313
1598,0.998877
1599,0.72024965
1600,0.9988944
1601,0.9101585
1602,0.3752313
1603,0.005528683
1604,0.006400445
1605,0.006054838
1606,0.0025794536
1607,0.008371162
1608,0.012926629
1609,0.9987883
1610,0.11570843
1611,0.60333014
1612,0.8846331
1613,0.068532854
1614,0.07485518
1615,0.018068673
1616,0.9992099
1617,0.049176373
1618,0.0027292154
1619,0.9954521
1620,0.002377755
1621,0.060626764
1622,0.52676094
1623,0.6551758
1624,0.008976457
1625,0.6057118
1626,0.037706666
1627,0.03963496
1628,0.9988595
1629,0.17481484
1630,0.9553222
1631,0.040736694
1632,0.9985655
1633,0.99788564
1634,0.011678812
1635,0.027696755
1636,0.009045903
1637,0.70734286
1638,0.0072214766
1639,0.67564636
1640,0.6495769
1641,0.0059444015
1642,0.99846554
1643,0.004540765
1644,0.7208602
1645,0.33527806
1646,0.033785045
